ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
10479,1975,PhD,Married,76618.00,0.00,0.00,64.00,749.00,40.00,294.00,121.00,160.00,147.00,1.00,3.00,2.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3619,1960,2n Cycle,Divorced,87305.00,0.00,0.00,19.00,345.00,25.00,501.00,63.00,138.00,80.00,1.00,5.00,3.00,8.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,11.00,1.00
1715,1978,Graduation,Together,25851.00,1.00,0.00,45.00,9.00,4.00,18.00,7.00,5.00,5.00,2.00,2.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10159,1970,Graduation,Divorced,58710.00,0.00,1.00,77.00,440.00,81.00,368.00,0.00,122.00,174.00,6.00,11.00,5.00,9.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1463,1958,Graduation,Single,45160.00,1.00,1.00,9.00,8.00,2.00,5.00,3.00,0.00,3.00,1.00,1.00,0.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5114,1965,Master,Married,74806.00,0.00,1.00,1.00,670.00,9.00,249.00,0.00,28.00,9.00,2.00,5.00,4.00,5.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4990,1954,Graduation,Married,59111.00,0.00,0.00,90.00,524.00,0.00,134.00,28.00,28.00,155.00,1.00,11.00,1.00,8.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4329,1984,PhD,Married,18988.00,1.00,0.00,43.00,6.00,0.00,6.00,2.00,1.00,1.00,2.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10936,1965,Graduation,Married,72190.00,0.00,0.00,79.00,597.00,166.00,597.00,172.00,166.00,249.00,1.00,5.00,6.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4692,1976,Graduation,Married,7500.00,1.00,0.00,19.00,7.00,0.00,12.00,13.00,7.00,32.00,5.00,4.00,1.00,2.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
7212,1966,Graduation,Married,44794.00,0.00,1.00,99.00,54.00,0.00,7.00,0.00,0.00,4.00,1.00,2.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6086,1955,Graduation,Married,80395.00,0.00,0.00,62.00,445.00,25.00,706.00,80.00,76.00,48.00,1.00,6.00,5.00,12.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,11.00,0.00
437,1976,Master,Divorced,75012.00,0.00,0.00,41.00,294.00,142.00,218.00,164.00,58.00,151.00,1.00,3.00,8.00,11.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
11171,1965,Master,Married,56962.00,2.00,1.00,60.00,292.00,3.00,77.00,10.00,3.00,26.00,7.00,6.00,3.00,5.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
11101,1991,Graduation,Together,89891.00,0.00,0.00,17.00,412.00,22.00,132.00,59.00,28.00,183.00,1.00,11.00,6.00,8.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,11.00,0.00
5329,1949,PhD,Divorced,35946.00,1.00,1.00,24.00,8.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
610,1953,PhD,Together,53593.00,1.00,1.00,60.00,349.00,4.00,78.00,6.00,0.00,43.00,8.00,7.00,2.00,6.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9384,1978,Graduation,Married,66373.00,1.00,1.00,57.00,328.00,9.00,124.00,12.00,24.00,109.00,7.00,4.00,2.00,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5956,1948,PhD,Divorced,45072.00,1.00,2.00,74.00,144.00,2.00,99.00,7.00,2.00,30.00,5.00,6.00,1.00,4.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10430,1973,Graduation,Divorced,89694.00,1.00,1.00,22.00,1126.00,28.00,211.00,37.00,28.00,42.00,3.00,4.00,3.00,4.00,5.00,0.00,1.00,1.00,1.00,0.00,0.00,3.00,11.00,0.00
7875,1949,Graduation,Married,72025.00,0.00,0.00,46.00,967.00,0.00,617.00,43.00,50.00,0.00,1.00,4.00,8.00,13.00,2.00,0.00,1.00,1.00,1.00,0.00,0.00,3.00,11.00,1.00
7072,1973,Graduation,Married,67432.00,0.00,1.00,69.00,432.00,79.00,341.00,177.00,136.00,170.00,2.00,8.00,5.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6255,1952,Master,Together,70545.00,0.00,1.00,29.00,138.00,39.00,63.00,55.00,18.00,21.00,1.00,4.00,1.00,7.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6516,1989,Basic,Married,17487.00,1.00,0.00,37.00,0.00,0.00,1.00,7.00,4.00,6.00,1.00,1.00,0.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5564,1969,Graduation,Together,62882.00,0.00,1.00,26.00,509.00,133.00,497.00,78.00,24.00,97.00,2.00,7.00,5.00,6.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5682,1953,PhD,Single,64108.00,0.00,1.00,8.00,948.00,10.00,86.00,13.00,21.00,21.00,4.00,6.00,9.00,11.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7458,1956,Master,Together,34941.00,1.00,1.00,26.00,39.00,2.00,25.00,4.00,3.00,24.00,2.00,3.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5237,1950,PhD,Single,48767.00,1.00,2.00,79.00,28.00,1.00,21.00,3.00,0.00,10.00,3.00,2.00,1.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7761,1978,2n Cycle,Together,38702.00,1.00,0.00,71.00,13.00,11.00,24.00,13.00,8.00,40.00,2.00,3.00,0.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5278,1964,Graduation,Married,82224.00,0.00,0.00,83.00,307.00,26.00,360.00,138.00,31.00,40.00,1.00,6.00,9.00,5.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,11.00,0.00
3560,1952,Graduation,Together,83844.00,0.00,0.00,57.00,901.00,31.00,345.00,75.00,31.00,191.00,1.00,4.00,4.00,11.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,11.00,0.00
7235,1975,2n Cycle,Married,17003.00,1.00,0.00,37.00,2.00,5.00,12.00,4.00,8.00,7.00,3.00,2.00,0.00,4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10548,1995,Graduation,Single,71163.00,0.00,0.00,30.00,283.00,17.00,372.00,138.00,106.00,44.00,1.00,3.00,8.00,12.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2281,1970,Graduation,Single,33697.00,1.00,0.00,34.00,4.00,3.00,7.00,0.00,3.00,11.00,1.00,1.00,0.00,2.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4073,1954,2n Cycle,Married,63564.00,0.00,0.00,0.00,769.00,80.00,252.00,15.00,34.00,65.00,1.00,10.00,10.00,7.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
6974,1972,PhD,Together,83443.00,0.00,0.00,89.00,518.00,42.00,742.00,55.00,56.00,84.00,1.00,6.00,10.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7938,1958,PhD,Together,51518.00,0.00,1.00,92.00,350.00,8.00,66.00,17.00,4.00,4.00,2.00,3.00,2.00,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7094,1975,Graduation,Widow,58330.00,0.00,1.00,87.00,445.00,53.00,213.00,104.00,98.00,151.00,1.00,6.00,4.00,13.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3667,1969,Graduation,Married,80952.00,0.00,0.00,20.00,778.00,178.00,689.00,41.00,27.00,44.00,1.00,8.00,5.00,11.00,8.00,0.00,1.00,1.00,1.00,0.00,0.00,3.00,11.00,1.00
7723,1979,Graduation,Together,75507.00,0.00,0.00,56.00,709.00,93.00,374.00,104.00,80.00,80.00,1.00,8.00,6.00,6.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3870,1978,2n Cycle,Together,63855.00,0.00,0.00,28.00,359.00,35.00,314.00,93.00,116.00,89.00,1.00,7.00,3.00,13.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4012,1972,PhD,Together,62220.00,0.00,1.00,55.00,799.00,12.00,375.00,16.00,12.00,12.00,5.00,7.00,6.00,5.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
5909,1964,Graduation,Married,58512.00,0.00,1.00,25.00,895.00,10.00,101.00,13.00,0.00,152.00,5.00,3.00,4.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10470,1979,Master,Married,40662.00,1.00,0.00,0.00,40.00,2.00,23.00,0.00,4.00,23.00,2.00,2.00,1.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6488,1959,PhD,Married,38829.00,0.00,1.00,86.00,76.00,0.00,7.00,0.00,0.00,16.00,1.00,3.00,2.00,2.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10270,1981,2n Cycle,Married,35523.00,1.00,0.00,8.00,11.00,5.00,22.00,12.00,5.00,11.00,2.00,3.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6887,1967,Graduation,Single,79146.00,1.00,1.00,33.00,245.00,16.00,223.00,21.00,43.00,16.00,2.00,8.00,1.00,8.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6406,1988,Master,Married,78285.00,0.00,0.00,13.00,647.00,107.00,391.00,175.00,67.00,40.00,1.00,6.00,4.00,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7573,1978,PhD,Single,31626.00,1.00,0.00,12.00,39.00,1.00,9.00,2.00,1.00,34.00,1.00,2.00,1.00,2.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
4508,1952,Graduation,Single,75127.00,0.00,0.00,92.00,203.00,35.00,305.00,46.00,17.00,227.00,1.00,2.00,11.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
221,1955,Graduation,Married,48726.00,0.00,1.00,90.00,138.00,3.00,38.00,4.00,0.00,59.00,3.00,3.00,2.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5331,1977,Graduation,Married,74985.00,0.00,0.00,8.00,587.00,51.00,898.00,247.00,0.00,86.00,1.00,3.00,6.00,7.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1911,1987,Graduation,Together,67430.00,0.00,0.00,6.00,595.00,97.00,291.00,127.00,133.00,121.00,1.00,11.00,5.00,12.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
20,1965,2n Cycle,Married,46891.00,0.00,1.00,91.00,43.00,12.00,23.00,29.00,15.00,61.00,1.00,2.00,1.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8786,1956,Master,Married,62058.00,0.00,1.00,52.00,301.00,7.00,74.00,10.00,0.00,58.00,4.00,6.00,1.00,7.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10582,1979,Graduation,Married,72063.00,0.00,1.00,3.00,180.00,32.00,348.00,76.00,32.00,90.00,2.00,5.00,2.00,12.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1915,1951,PhD,Married,78939.00,0.00,0.00,57.00,794.00,115.00,243.00,150.00,0.00,205.00,1.00,8.00,5.00,6.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8897,1965,Graduation,Single,42720.00,1.00,1.00,9.00,392.00,5.00,91.00,28.00,26.00,112.00,8.00,7.00,3.00,7.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
2371,1972,Graduation,Married,33622.00,1.00,1.00,22.00,39.00,1.00,22.00,3.00,4.00,12.00,3.00,2.00,0.00,4.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4303,1957,PhD,Together,6835.00,0.00,1.00,76.00,107.00,2.00,12.00,2.00,2.00,12.00,0.00,0.00,0.00,1.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6825,1953,Graduation,Together,41452.00,1.00,1.00,86.00,13.00,0.00,3.00,0.00,0.00,0.00,1.00,1.00,0.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1072,1965,PhD,Single,40760.00,0.00,1.00,64.00,70.00,0.00,17.00,0.00,0.00,6.00,2.00,2.00,1.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4964,1958,PhD,Together,74250.00,0.00,0.00,90.00,680.00,11.00,392.00,75.00,0.00,0.00,1.00,2.00,11.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2461,1955,Master,Single,51124.00,1.00,1.00,79.00,26.00,1.00,11.00,0.00,1.00,4.00,2.00,1.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10736,1971,Graduation,Single,72258.00,0.00,1.00,28.00,522.00,0.00,522.00,227.00,120.00,134.00,2.00,6.00,9.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3194,1974,PhD,Single,71466.00,0.00,0.00,86.00,412.00,12.00,546.00,78.00,182.00,0.00,1.00,4.00,4.00,10.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10839,1976,Graduation,Together,36283.00,1.00,1.00,42.00,6.00,5.00,5.00,8.00,0.00,5.00,2.00,1.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
49,1970,Graduation,Single,20587.00,1.00,0.00,39.00,2.00,3.00,6.00,4.00,1.00,9.00,1.00,1.00,1.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4290,1972,Graduation,Married,30467.00,1.00,0.00,8.00,1.00,3.00,8.00,2.00,5.00,5.00,1.00,1.00,0.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10219,1972,Graduation,Together,31590.00,1.00,0.00,40.00,6.00,2.00,15.00,6.00,6.00,3.00,1.00,1.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4211,1986,Basic,Married,20425.00,1.00,0.00,5.00,4.00,12.00,5.00,3.00,16.00,17.00,2.00,2.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1135,1960,Master,Together,17144.00,1.00,1.00,96.00,18.00,2.00,19.00,0.00,2.00,6.00,5.00,3.00,0.00,4.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6299,1968,PhD,Divorced,42564.00,0.00,1.00,28.00,324.00,48.00,186.00,39.00,18.00,198.00,6.00,6.00,8.00,4.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
10846,1978,Master,Married,43783.00,1.00,0.00,22.00,327.00,9.00,125.00,25.00,4.00,139.00,6.00,7.00,1.00,8.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
347,1976,Graduation,Divorced,40780.00,0.00,1.00,30.00,229.00,27.00,71.00,13.00,3.00,34.00,4.00,7.00,1.00,5.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6543,1945,Master,Together,62847.00,0.00,0.00,45.00,521.00,168.00,706.00,80.00,76.00,61.00,1.00,3.00,6.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10446,1957,PhD,Married,82017.00,0.00,0.00,58.00,184.00,23.00,446.00,30.00,23.00,23.00,1.00,5.00,4.00,7.00,2.00,0.00,1.00,1.00,1.00,0.00,0.00,3.00,11.00,1.00
3479,1950,Graduation,Single,16813.00,0.00,0.00,49.00,4.00,8.00,11.00,12.00,2.00,13.00,1.00,2.00,0.00,3.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
11075,1978,Graduation,Married,51267.00,1.00,1.00,37.00,183.00,2.00,64.00,7.00,2.00,12.00,4.00,3.00,3.00,5.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4442,1961,Graduation,Single,46524.00,0.00,1.00,70.00,31.00,19.00,35.00,26.00,14.00,52.00,2.00,1.00,1.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
199,1962,Master,Single,45183.00,0.00,0.00,33.00,219.00,3.00,60.00,12.00,9.00,12.00,1.00,4.00,1.00,7.00,7.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6722,1954,PhD,Married,70421.00,0.00,1.00,98.00,479.00,28.00,136.00,75.00,14.00,35.00,3.00,10.00,3.00,7.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
796,1965,2n Cycle,Divorced,60161.00,0.00,1.00,17.00,584.00,44.00,212.00,46.00,8.00,177.00,3.00,11.00,4.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3749,1973,Graduation,Together,73926.00,0.00,0.00,54.00,627.00,91.00,597.00,159.00,91.00,15.00,1.00,6.00,5.00,12.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8523,1968,Graduation,Married,19329.00,1.00,0.00,39.00,24.00,1.00,16.00,12.00,2.00,5.00,3.00,4.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
310,1970,Master,Married,61872.00,0.00,1.00,81.00,330.00,5.00,159.00,36.00,27.00,16.00,4.00,4.00,4.00,9.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8629,1956,Graduation,Widow,46984.00,1.00,1.00,71.00,19.00,1.00,10.00,2.00,1.00,8.00,1.00,1.00,0.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
236,1951,Graduation,Married,34838.00,1.00,1.00,62.00,28.00,23.00,29.00,29.00,14.00,47.00,3.00,2.00,1.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9930,1944,PhD,Single,82716.00,0.00,0.00,8.00,606.00,148.00,228.00,15.00,148.00,22.00,1.00,6.00,8.00,13.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3483,1958,Graduation,Married,48192.00,0.00,0.00,76.00,1039.00,43.00,204.00,153.00,58.00,29.00,3.00,2.00,8.00,12.00,8.00,0.00,1.00,0.00,1.00,1.00,0.00,3.00,11.00,1.00
4599,1976,Master,Married,49681.00,0.00,2.00,66.00,411.00,0.00,26.00,0.00,0.00,21.00,6.00,7.00,1.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7326,1971,Master,Married,56850.00,0.00,1.00,83.00,34.00,1.00,19.00,2.00,7.00,0.00,1.00,1.00,1.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7352,1957,Graduation,Married,55267.00,0.00,1.00,28.00,161.00,28.00,136.00,32.00,3.00,45.00,4.00,3.00,4.00,6.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2350,1972,Graduation,Married,59666.00,1.00,1.00,87.00,623.00,53.00,178.00,23.00,17.00,133.00,7.00,3.00,2.00,8.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9145,1972,Graduation,Single,72504.00,0.00,1.00,43.00,604.00,26.00,470.00,123.00,161.00,94.00,2.00,5.00,9.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2964,1981,Graduation,Married,26872.00,0.00,0.00,0.00,3.00,10.00,8.00,3.00,16.00,32.00,1.00,1.00,1.00,2.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5585,1972,Graduation,Single,21359.00,1.00,0.00,1.00,12.00,2.00,17.00,6.00,1.00,10.00,2.00,2.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
9687,1975,Graduation,Single,73170.00,0.00,0.00,1.00,184.00,174.00,256.00,50.00,30.00,32.00,1.00,5.00,4.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3732,1955,Master,Married,52750.00,0.00,1.00,72.00,393.00,0.00,239.00,90.00,69.00,69.00,6.00,5.00,7.00,9.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6303,1986,PhD,Together,91820.00,0.00,0.00,72.00,410.00,73.00,747.00,76.00,161.00,30.00,0.00,5.00,5.00,12.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
11176,1970,PhD,Together,65968.00,0.00,1.00,12.00,376.00,9.00,83.00,19.00,4.00,4.00,2.00,5.00,4.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2986,1976,Graduation,Married,30772.00,1.00,1.00,89.00,7.00,2.00,4.00,2.00,1.00,4.00,1.00,1.00,0.00,2.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7462,1954,Graduation,Single,22507.00,0.00,0.00,67.00,68.00,0.00,226.00,51.00,157.00,68.00,3.00,10.00,2.00,4.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3900,1972,Graduation,Married,65685.00,0.00,1.00,54.00,642.00,14.00,49.00,0.00,7.00,57.00,1.00,9.00,2.00,9.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7034,1978,2n Cycle,Married,25804.00,1.00,0.00,34.00,8.00,7.00,9.00,13.00,6.00,12.00,2.00,2.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9493,1980,PhD,Single,76412.00,0.00,0.00,15.00,840.00,53.00,804.00,23.00,71.00,17.00,1.00,5.00,4.00,8.00,3.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,11.00,1.00
1143,1972,Graduation,Married,22063.00,1.00,0.00,43.00,7.00,10.00,13.00,3.00,11.00,11.00,2.00,2.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1,1961,Graduation,Single,57091.00,0.00,0.00,0.00,464.00,5.00,64.00,7.00,0.00,37.00,1.00,7.00,3.00,7.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,11.00,1.00
3855,1963,Graduation,Married,22419.00,0.00,0.00,74.00,30.00,3.00,47.00,19.00,21.00,42.00,1.00,3.00,2.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5536,1959,Graduation,Together,87771.00,0.00,1.00,61.00,1492.00,38.00,287.00,50.00,57.00,33.00,1.00,5.00,10.00,4.00,6.00,0.00,1.00,1.00,1.00,1.00,0.00,3.00,11.00,1.00
5989,1959,2n Cycle,Divorced,78353.00,0.00,1.00,51.00,752.00,122.00,476.00,39.00,153.00,34.00,1.00,10.00,2.00,11.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9499,1954,Graduation,Married,93404.00,1.00,2.00,97.00,1279.00,15.00,287.00,20.00,0.00,15.00,3.00,3.00,4.00,7.00,5.00,0.00,1.00,1.00,0.00,0.00,0.00,3.00,11.00,0.00
6768,1962,Graduation,Divorced,37859.00,1.00,2.00,75.00,22.00,1.00,8.00,2.00,1.00,2.00,2.00,1.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2150,1958,PhD,Widow,80995.00,0.00,1.00,83.00,860.00,28.00,409.00,73.00,56.00,56.00,1.00,8.00,9.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6646,1984,Graduation,Together,16529.00,1.00,0.00,23.00,3.00,0.00,5.00,13.00,0.00,1.00,1.00,1.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4887,1976,PhD,Divorced,55412.00,1.00,1.00,65.00,10.00,5.00,28.00,11.00,1.00,8.00,1.00,2.00,0.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8560,1992,Graduation,Single,48789.00,0.00,0.00,94.00,351.00,16.00,156.00,7.00,5.00,145.00,1.00,6.00,4.00,7.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3321,1967,PhD,Together,56575.00,0.00,2.00,42.00,421.00,5.00,90.00,0.00,16.00,10.00,3.00,7.00,3.00,7.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
11003,1980,2n Cycle,Together,25130.00,1.00,0.00,10.00,2.00,5.00,7.00,0.00,18.00,18.00,2.00,2.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10402,1967,Graduation,Married,35441.00,1.00,1.00,94.00,25.00,1.00,9.00,2.00,1.00,1.00,2.00,1.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9904,1956,Graduation,Married,71391.00,0.00,1.00,50.00,336.00,123.00,274.00,46.00,123.00,141.00,5.00,6.00,5.00,12.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6141,1972,Master,Single,49494.00,1.00,0.00,46.00,191.00,9.00,97.00,0.00,6.00,82.00,2.00,6.00,1.00,5.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5687,1980,Graduation,Divorced,81702.00,0.00,0.00,98.00,563.00,50.00,774.00,28.00,31.00,187.00,1.00,7.00,7.00,12.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10856,1980,2n Cycle,Single,45889.00,0.00,1.00,42.00,31.00,0.00,6.00,0.00,1.00,8.00,1.00,1.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
